episode_id,create_time,avg_score,min_score,sum_score,agent_count,size_bytes
97569024,2026-08-23T11:08:58.2777362,3094.904076,3054.858529,6189.808151,2,31490999
97352285,2026-08-23T04:48:34.6686179,3092.440392,3059.137615,6184.880783,2,31600037
97352280,2026-08-23T04:48:34.6632109,3092.440392,3062.698613,6184.880783,2,29513581
97422923,2026-08-23T06:52:41.7763050,3091.587131,3065.486930,6183.174262,2,31591876
97518736,2026-08-23T09:40:50.6205921,3091.101557,3053.872329,6182.203114,2,31534154
97468613,2026-08-23T08:12:46.8440070,3091.101557,3057.314521,6182.203114,2,31408941
97468615,2026-08-23T08:12:46.8464662,3091.101557,3060.860758,6182.203114,2,31329426
97386448,2026-08-23T05:48:41.9538817,3089.431564,3055.592949,6178.863127,2,31650017
97317971,2026-08-23T03:48:35.0951253,3089.051931,3053.368290,6178.103862,2,32112427
97518737,2026-08-23T09:40:50.6226737,3088.227864,3044.864320,6176.455727,2,30600871
97245055,2026-08-23T01:40:35.7786964,3087.869075,3048.229553,6175.738151,2,31434242
97213079,2026-08-23T00:44:32.9940090,3087.869075,3051.599810,6175.738151,2,31920222
97213078,2026-08-23T00:44:32.9867380,3085.884532,3041.663974,6171.769064,2,31285505
97281485,2026-08-23T02:44:37.4018387,3084.236445,3037.792946,6168.472891,2,30989751
97678542,2026-08-23T14:20:54.6446417,3084.078693,3027.397347,6168.157386,2,30671841
97747119,2026-08-23T16:20:54.4393555,3084.078693,3033.904625,6168.157386,2,30399591
97619249,2026-08-23T12:36:53.3596471,3082.748883,3027.621580,6165.497766,2,30753989
97817863,2026-08-23T18:24:54.1726871,3082.727541,3028.257589,6165.455083,2,30215177
97879425,2026-08-23T20:12:57.2767838,3082.727541,3034.681036,6165.455083,2,30594751
97386449,2026-08-23T05:48:41.9537360,3082.127052,3044.528591,6164.254103,2,29816800
97317972,2026-08-23T03:48:35.0970453,3081.264259,3034.627169,6162.528518,2,30645760
97927291,2026-08-23T21:36:56.0467875,3079.691252,3025.651794,6159.382503,2,30561331
98004787,2026-08-23T23:53:02.7705584,3053.290060,2978.167321,6106.580120,2,31469925
97422926,2026-08-23T06:52:41.7843732,3052.852193,3041.188605,6105.704387,2,30531920
97422924,2026-08-23T06:52:41.7793982,3052.852193,3036.133137,6105.704387,2,30658783
97386450,2026-08-23T05:48:41.9561211,3050.060770,3040.217457,6100.121540,2,30273415
97569025,2026-08-23T11:08:58.2749219,3049.368325,3040.519906,6098.736650,2,29947551
97569028,2026-08-23T11:08:58.2804347,3047.689217,3036.261532,6095.378435,2,29860497
97968292,2026-08-23T22:48:57.8321470,3046.045546,2966.081810,6092.091093,2,30850262
97281487,2026-08-23T02:44:37.4043865,3042.286032,3039.007888,6084.572064,2,31205584
97281486,2026-08-23T02:44:37.4032931,3042.286032,3040.964293,6084.572064,2,30538899
97245056,2026-08-23T01:40:35.7796248,3042.286032,3041.031318,6084.572064,2,30963630
97317976,2026-08-23T03:48:35.1308223,3025.314544,2993.649653,6050.629088,2,31651887
97317967,2026-08-23T03:48:35.0916633,3022.342357,2997.260798,6044.684715,2,32321570
97204024,2026-08-23T00:28:31.5682953,3017.327009,2989.754392,6034.654019,2,31638592
97245054,2026-08-23T01:40:35.7775945,3017.324736,2998.306960,6034.649472,2,31241324
97352283,2026-08-23T04:48:34.6670813,3015.563466,2992.615998,6031.126933,2,31302828
97436626,2026-08-23T07:16:41.8713392,3011.417476,2978.086219,6022.834952,2,28596839
97486833,2026-08-23T08:44:45.8626672,3008.685849,2969.246755,6017.371698,2,30411234
97619251,2026-08-23T12:36:53.3620941,3000.960352,2971.372560,6001.920704,2,31138620
97927289,2026-08-23T21:36:56.0436015,2999.168421,2978.083698,5998.336842,2,30428825
97747114,2026-08-23T16:20:54.4377633,2997.263820,2957.263460,5994.527639,2,31029754
97968291,2026-08-23T22:48:57.8324069,2993.313520,2971.788102,5986.627039,2,30296012
98004786,2026-08-23T23:53:02.7699807,2992.730194,2975.864495,5985.460388,2,29540449
97817858,2026-08-23T18:24:54.1680868,2992.453210,2953.704098,5984.906419,2,30067498
97879422,2026-08-23T20:12:57.2746156,2989.580715,2950.552973,5979.161430,2,30381477
97397838,2026-08-23T06:08:46.1325215,2966.649673,2951.653000,5933.299347,2,31845270
97678545,2026-08-23T14:20:54.6485973,2965.229835,2900.178471,5930.459671,2,29961218
97897725,2026-08-23T20:44:56.1338235,2960.504446,2946.380860,5921.008891,2,32385107
97911317,2026-08-23T21:08:57.6858644,2960.229816,2948.309740,5920.459633,2,31865299
97858947,2026-08-23T19:36:52.5020788,2959.312879,2952.553802,5918.625758,2,31425198
97975206,2026-08-23T23:01:02.8592941,2956.825361,2936.963378,5913.650722,2,31460430
97952354,2026-08-23T22:20:59.7819386,2956.710881,2940.946919,5913.421762,2,32759058
98000251,2026-08-23T23:45:02.0754973,2955.747452,2940.873452,5911.494903,2,31077769
97968346,2026-08-23T22:48:57.8850491,2955.301608,2934.719505,5910.603215,2,30221954
97363667,2026-08-23T05:08:42.2447255,2955.087205,2923.352737,5910.174410,2,28792075
97616952,2026-08-23T12:32:54.6480131,2955.054163,2944.449153,5910.108326,2,32969263
98000264,2026-08-23T23:45:02.0907182,2954.642797,2928.658099,5909.285593,2,31856156
97822392,2026-08-23T18:32:55.3490574,2953.082020,2949.192109,5906.164041,2,31776469
97804175,2026-08-23T18:00:57.1845506,2952.256707,2947.642240,5904.513414,2,31733756
97466313,2026-08-23T08:08:48.9356342,2949.746348,2926.869731,5899.492696,2,33419936
97235931,2026-08-23T01:24:32.9770860,2948.608506,2904.231514,5897.217012,2,31617092
