episode_id,create_time,avg_score,min_score,sum_score,agent_count,size_bytes
90041552,2026-08-04T23:40:58.3334832,2996.325092,2889.771092,5992.650184,2,28566609
90029336,2026-08-04T22:28:58.4520131,2995.578047,2904.623271,5991.156094,2,28566024
90036815,2026-08-04T23:12:59.0552631,2994.721800,2892.840696,5989.443599,2,28449333
90032050,2026-08-04T22:44:59.3632951,2992.087304,2893.893616,5984.174608,2,28541144
90039512,2026-08-04T23:28:58.5917952,2990.955002,2882.181324,5981.910004,2,28567681
90044259,2026-08-04T23:57:01.0356780,2988.776476,2871.939259,5977.552953,2,28578718
90027262,2026-08-04T22:16:58.6663930,2986.875051,2891.361245,5973.750103,2,28433436
90025221,2026-08-04T22:04:58.7003698,2975.801473,2873.249418,5951.602945,2,28571559
90013455,2026-08-04T20:52:41.7594100,2974.209077,2888.053948,5948.418154,2,28570489
90034788,2026-08-04T23:00:58.8203019,2973.987346,2854.824934,5947.974693,2,28514113
90006347,2026-08-04T20:08:42.8670840,2966.789112,2886.934237,5933.578224,2,28379950
90023239,2026-08-04T21:53:01.9544979,2966.294615,2858.048620,5932.589231,2,28577893
90020633,2026-08-04T21:36:42.3747482,2966.200540,2861.506266,5932.401080,2,28417400
90005041,2026-08-04T20:00:46.5578054,2964.143303,2892.303091,5928.286607,2,28446836
90007665,2026-08-04T20:16:41.3917634,2956.327432,2861.158411,5912.654864,2,28577280
90018004,2026-08-04T21:20:40.8519972,2956.140511,2845.270781,5912.281023,2,28411931
90003742,2026-08-04T19:52:44.0483185,2954.262842,2885.324982,5908.525683,2,28567874
90003093,2026-08-04T19:48:43.3760532,2949.279313,2882.796054,5898.558627,2,28581358
90002439,2026-08-04T19:44:45.8544449,2948.568247,2889.283838,5897.136495,2,28578772
90001793,2026-08-04T19:40:44.8573902,2945.188226,2891.338284,5890.376452,2,28442285
90001132,2026-08-04T19:36:42.2697261,2943.941012,2898.504908,5887.882024,2,28575670
90004391,2026-08-04T19:56:41.9588980,2942.631588,2856.050361,5885.263176,2,28554433
90000472,2026-08-04T19:32:43.1316668,2942.483175,2906.499402,5884.966351,2,28577538
89819720,2026-08-04T00:00:09.8002597,2940.928523,2864.563740,5881.857045,2,28310732
90010893,2026-08-04T20:36:47.1329471,2940.396864,2825.530124,5880.793729,2,28518897
90005690,2026-08-04T20:04:48.0614486,2938.741930,2836.727358,5877.483861,2,28335438
90016067,2026-08-04T21:08:43.5588110,2933.951975,2804.547529,5867.903950,2,28536706
89998522,2026-08-04T19:20:41.9391721,2928.111561,2915.493515,5856.223123,2,28564374
90038823,2026-08-04T23:25:00.0877029,2925.186111,2918.470147,5850.372223,2,28582135
89999180,2026-08-04T19:24:44.8298537,2925.000091,2894.763451,5850.000181,2,28545634
90025210,2026-08-04T22:04:58.6883234,2921.228566,2900.808783,5842.457133,2,28572274
89923171,2026-08-04T11:28:12.7309122,2916.566741,2903.589143,5833.133482,2,28558120
89975407,2026-08-04T16:56:45.1416036,2914.600534,2906.041881,5829.201069,2,28563033
90031358,2026-08-04T22:40:58.4569313,2914.515369,2893.207622,5829.030738,2,28368105
90042867,2026-08-04T23:49:02.5571166,2910.952644,2883.220324,5821.905289,2,28569922
89920656,2026-08-04T11:12:10.0468665,2910.685021,2900.485005,5821.370043,2,28566066
89881505,2026-08-04T06:56:10.6593509,2909.956927,2907.868556,5819.913854,2,28387574
89999828,2026-08-04T19:28:41.9916724,2909.096443,2852.172120,5818.192885,2,28548685
89883908,2026-08-04T07:12:10.1707670,2907.356872,2901.667289,5814.713743,2,28553225
90017983,2026-08-04T21:20:40.8294633,2906.751435,2887.373678,5813.502870,2,28558352
89997230,2026-08-04T19:12:43.8611689,2905.988484,2905.714895,5811.976969,2,28536884
89997261,2026-08-04T19:12:43.9139001,2905.235204,2904.311441,5810.470408,2,28548633
89920038,2026-08-04T11:08:09.6552717,2903.146605,2884.517904,5806.293210,2,28394587
89996634,2026-08-04T19:08:41.5637015,2901.408181,2876.006752,5802.816362,2,28574938
90032701,2026-08-04T22:48:58.5918600,2899.524166,2896.143015,5799.048332,2,28452772
