episode_id,create_time,avg_score,min_score,sum_score,agent_count,size_bytes
98045895,2026-08-24T01:05:00.3784314,3066.494338,3001.904158,6132.988675,2,30661573
98816348,2026-08-24T23:57:25.8035979,3063.803720,3036.789866,6127.607440,2,31693304
98816346,2026-08-24T23:57:25.8028730,3063.803720,3042.205962,6127.607440,2,29945831
98629959,2026-08-24T18:20:28.1226039,3061.351022,3024.548391,6122.702044,2,31362397
98782137,2026-08-24T22:57:27.6611654,3060.840619,3025.246735,6121.681239,2,31487335
98782141,2026-08-24T22:57:27.6674585,3060.272440,3027.601807,6120.544880,2,31792274
98738898,2026-08-24T21:37:55.2797649,3060.272440,3034.872780,6120.544880,2,30311219
98738902,2026-08-24T21:37:55.2842321,3060.272440,3031.182117,6120.544880,2,31199082
98237418,2026-08-24T06:41:06.1420226,3059.065361,3006.015106,6118.130722,2,30405970
98292221,2026-08-24T08:17:04.4446428,3058.849139,3011.960649,6117.698278,2,31075239
98563772,2026-08-24T16:13:40.0474888,3057.821887,3024.359292,6115.643775,2,31760156
98488484,2026-08-24T14:01:07.7657460,3057.821887,3027.915415,6115.643775,2,30954868
98353834,2026-08-24T10:05:02.1459136,3056.995116,3014.460730,6113.990232,2,31773631
98563775,2026-08-24T16:13:40.0493122,3056.533501,3018.368351,6113.067002,2,31274394
98141707,2026-08-24T03:53:01.7489665,3056.510940,2996.982720,6113.021881,2,30640229
98816341,2026-08-24T23:57:25.7740698,3055.324107,3030.772019,6110.648213,2,31114163
98189542,2026-08-24T05:17:05.4566245,3055.132888,2991.528927,6110.265777,2,31652451
98419962,2026-08-24T12:01:11.6789531,3054.343181,3015.232628,6108.686362,2,30362293
98093786,2026-08-24T02:29:03.6644343,3032.447993,2941.976339,6064.895985,2,31490367
98688809,2026-08-24T20:08:04.1359600,3030.602483,2969.976097,6061.204966,2,32105477
98419965,2026-08-24T12:01:11.6815859,3003.542710,2987.738614,6007.085419,2,30534068
98419964,2026-08-24T12:01:11.6811041,3003.542710,2983.753736,6007.085419,2,30684590
