episode_id,create_time,avg_score,min_score,sum_score,agent_count,size_bytes
89400703,2026-08-01T21:54:56.9475829,1580.555055,1467.189077,3161.110110,2,25788436
89415475,2026-08-01T23:47:04.0839951,1571.799566,1554.923246,3143.599132,2,25328599
89400176,2026-08-01T21:50:54.1910223,1570.669183,1478.681953,3141.338365,2,25761980
89416004,2026-08-01T23:51:03.5061413,1568.706512,1561.975773,3137.413025,2,25524619
89412288,2026-08-01T23:23:04.1461343,1568.644672,1552.617633,3137.289344,2,25142328
89417081,2026-08-01T23:59:03.8060083,1568.463960,1562.297487,3136.927919,2,25735488
89416540,2026-08-01T23:55:05.5645368,1566.009491,1563.602776,3132.018981,2,25372387
89413883,2026-08-01T23:35:06.1472394,1554.602111,1550.676338,3109.204222,2,24854482
89401229,2026-08-01T21:58:54.1024942,1552.595480,1504.784030,3105.190960,2,25787986
89399649,2026-08-01T21:46:54.6450909,1549.979099,1484.217168,3099.958198,2,25295550
89410709,2026-08-01T23:11:03.6443407,1549.932352,1525.387410,3099.864704,2,24965581
89411760,2026-08-01T23:19:09.2436672,1547.885965,1527.052325,3095.771929,2,25472045
89413353,2026-08-01T23:31:03.5236384,1547.841698,1521.649745,3095.683395,2,25349113
89408070,2026-08-01T22:51:03.3722278,1546.156296,1523.855903,3092.312591,2,24794872
89411233,2026-08-01T23:15:05.3098962,1542.607621,1532.831537,3085.215243,2,24713045
89409658,2026-08-01T23:03:04.1079486,1541.324947,1527.481778,3082.649893,2,25481934
89401763,2026-08-01T22:02:55.1401152,1541.279483,1537.644729,3082.558965,2,24608468
89399170,2026-08-01T21:42:53.7690022,1538.201009,1527.854208,3076.402018,2,25845354
89403343,2026-08-01T22:14:56.2353657,1535.026929,1511.019475,3070.053857,2,25002347
89408598,2026-08-01T22:55:05.6186613,1533.213327,1531.276377,3066.426655,2,25500189
89402290,2026-08-01T22:06:55.0086353,1529.130542,1506.514643,3058.261084,2,24991811
89414944,2026-08-01T23:43:04.5709736,1528.909977,1480.735257,3057.819953,2,24832649
89399131,2026-08-01T21:42:53.7039362,1527.949377,1510.940289,3055.898754,2,25897065
89398067,2026-08-01T21:34:56.6254692,1524.760429,1483.620750,3049.520858,2,26169484
89414947,2026-08-01T23:43:04.5773565,1522.393628,1488.617052,3044.787256,2,25194041
89407023,2026-08-01T22:43:03.9062662,1519.136664,1508.070905,3038.273328,2,25116295
89402814,2026-08-01T22:10:55.5873676,1518.877699,1497.503207,3037.755398,2,24961383
89414955,2026-08-01T23:43:04.5938806,1514.644598,1468.319877,3029.289196,2,24981547
89414419,2026-08-01T23:39:03.3946672,1514.433487,1461.108532,3028.866973,2,24752633
89412826,2026-08-01T23:27:03.6733328,1511.338006,1461.588064,3022.676012,2,24832351
