episode_id,create_time,avg_score,min_score,sum_score,agent_count,size_bytes
94106275,2026-08-18T03:18:44.6007488,3173.947291,3162.625987,6347.894582,2,30775921
94079897,2026-08-18T01:18:45.6253972,3173.947291,3151.341004,6347.894582,2,30854688
94092234,2026-08-18T02:14:48.0943072,3173.947291,3161.678639,6347.894582,2,30733610
94079899,2026-08-18T01:18:45.6254948,3173.947291,3156.601500,6347.894582,2,30604465
94069273,2026-08-18T00:30:47.0337568,3173.947291,3155.235633,6347.894582,2,30683258
94092237,2026-08-18T02:14:48.0996087,3173.947291,3157.582762,6347.894582,2,30371664
94173911,2026-08-18T10:14:50.8180453,3171.340000,3150.440664,6342.680001,2,30582856
94121252,2026-08-18T04:26:44.5590530,3171.340000,3153.367816,6342.680001,2,30782052
94135298,2026-08-18T05:30:44.9171043,3171.340000,3154.389857,6342.680001,2,30530456
94173913,2026-08-18T10:14:50.8192548,3171.340000,3146.613313,6342.680001,2,32285158
94135297,2026-08-18T05:30:44.9163986,3171.340000,3158.466652,6342.680001,2,32462608
94345389,2026-08-18T23:51:54.9684835,3127.386582,3118.158977,6254.773163,2,30489129
94324506,2026-08-18T22:15:55.5450013,3127.386582,3097.180707,6254.773163,2,31188793
94335818,2026-08-18T23:07:55.7808331,3127.386582,3102.710589,6254.773163,2,30409107
94345388,2026-08-18T23:51:54.9671164,3127.386582,3113.190366,6254.773163,2,30136432
94335819,2026-08-18T23:07:55.7820431,3127.386582,3108.043931,6254.773163,2,30538629
94310455,2026-08-18T21:11:55.3980881,3125.873851,3082.406437,6251.747702,2,31466458
94292733,2026-08-18T19:50:39.4674537,3125.873851,3076.162055,6251.747702,2,30573831
94310456,2026-08-18T21:11:55.3990354,3125.873851,3088.418600,6251.747702,2,30854157
94247823,2026-08-18T18:05:03.1036007,3124.084923,3066.095170,6248.169847,2,30600985
94208933,2026-08-18T15:09:34.6360211,3122.148103,3055.402935,6244.296207,2,30446667
94106274,2026-08-18T03:18:44.5999672,3082.557577,3009.906199,6165.115153,2,30558389
94064060,2026-08-18T00:06:44.8218475,3075.200710,3000.476067,6150.401421,2,31866763
94121251,2026-08-18T04:26:44.5559526,3073.982573,2990.553741,6147.965146,2,31639482
94324507,2026-08-18T22:15:55.5464927,3039.869426,2988.294791,6079.738853,2,30780974
94292735,2026-08-18T19:50:39.4691033,3036.922105,3004.171184,6073.844209,2,30239689
94247835,2026-08-18T18:05:03.1038971,3036.010639,3012.744702,6072.021277,2,30931927
