episode_id,create_time,avg_score,min_score,sum_score,agent_count,size_bytes
100574695,2026-08-27T03:39:07.4568126,3071.238572,3038.884076,6142.477144,2,32039194
100456070,2026-08-27T00:07:23.4203434,3069.776901,3051.265622,6139.553801,2,31698451
100458297,2026-08-27T00:11:20.3320982,3069.605629,3047.026032,6139.211259,2,31025537
100656862,2026-08-27T06:03:05.9538620,3069.336656,3028.323756,6138.673312,2,31876111
100618016,2026-08-27T04:55:08.7575983,3069.279690,3031.539435,6138.559380,2,31802934
100460584,2026-08-27T00:15:20.4854095,3066.474743,3042.892023,6132.949487,2,31210283
100462867,2026-08-27T00:19:17.3556049,3066.377283,3038.953567,6132.754565,2,30426887
100488097,2026-08-27T01:03:23.0445694,3066.313226,3035.196788,6132.626452,2,31108270
100570196,2026-08-27T03:31:08.4178102,3058.642506,3042.474064,6117.285012,2,31475368
100526819,2026-08-27T02:15:11.7759198,3057.387955,3034.747223,6114.775910,2,31802796
100654501,2026-08-27T05:59:06.6750845,3057.093460,3031.653368,6114.186920,2,31960797
100613485,2026-08-27T04:47:09.0707373,3056.847512,3034.966312,6113.695023,2,31807032
101012942,2026-08-27T16:27:37.8723398,3051.446346,2987.012657,6102.892692,2,31249436
101074451,2026-08-27T18:15:36.6656180,3051.123727,2983.767798,6102.247454,2,31766050
101126945,2026-08-27T19:50:33.0468544,3047.834074,2984.233741,6095.668149,2,31636716
101172437,2026-08-27T21:11:03.6603484,3047.577351,2981.097944,6095.154702,2,31078273
100862188,2026-08-27T12:03:36.9468453,3046.739368,2982.686036,6093.478735,2,31042409
101208960,2026-08-27T22:15:10.0924309,3046.125757,2975.674527,6092.251513,2,31459575
101240787,2026-08-27T23:11:08.7418842,3046.047357,2973.061486,6092.094713,2,31335910
100800553,2026-08-27T10:15:37.1207299,3046.044769,2983.982678,6092.089538,2,30615409
100939868,2026-08-27T14:19:36.3815519,3038.424086,2963.643967,6076.848173,2,30167073
100700191,2026-08-27T07:19:39.1519958,3036.182620,2959.647481,6072.365240,2,30318671
100800554,2026-08-27T10:15:37.1214985,3036.087662,2990.316898,6072.175323,2,31544833
101012944,2026-08-27T16:27:37.8723581,3035.487529,2989.688486,6070.975058,2,31431935
100750322,2026-08-27T08:47:45.3596713,3034.334555,2963.300821,6068.669111,2,30509052
101172434,2026-08-27T21:11:03.6610626,3034.171068,2978.194755,6068.342135,2,31398092
100697868,2026-08-27T07:15:39.9290354,3034.055568,2982.550178,6068.111136,2,30653157
100939866,2026-08-27T14:19:36.3799650,3033.674360,2979.726823,6067.348721,2,29858589
101240780,2026-08-27T23:11:08.7388709,3032.978946,2970.338295,6065.957892,2,31814355
101074453,2026-08-27T18:15:36.6682260,3032.527185,2980.748076,6065.054370,2,31469632
101126947,2026-08-27T19:50:33.0490906,3032.527185,2977.810178,6065.054370,2,29862359
100529109,2026-08-27T02:19:21.2524601,3031.631383,2963.259687,6063.262766,2,30535438
101208958,2026-08-27T22:15:10.0872309,3031.226653,2969.556900,6062.453307,2,30586691
100485811,2026-08-27T00:59:19.5422369,3030.405527,2975.327818,6060.811054,2,31806872
100862187,2026-08-27T12:03:36.9467427,3025.052135,2965.441585,6050.104269,2,30988453
100745817,2026-08-27T08:39:39.7280757,3022.071999,2955.951353,6044.143998,2,29795429
100631731,2026-08-27T05:19:08.6697506,3013.608601,2991.758993,6027.217201,2,31824933
100453698,2026-08-27T00:03:19.7070704,2997.610559,2952.617131,5995.221117,2,30811834
100524567,2026-08-27T02:11:12.5595249,2997.561831,2965.833102,5995.123662,2,30458206
100805113,2026-08-27T10:23:39.7425393,2976.808860,2968.245845,5953.617719,2,30115887
100590691,2026-08-27T04:07:11.7353155,2974.844627,2954.011489,5949.689255,2,30422519
101074518,2026-08-27T18:15:36.6716607,2974.826394,2963.285371,5949.652789,2,30092161
101074352,2026-08-27T18:15:36.4669719,2974.826394,2967.539982,5949.652789,2,30661239
101172439,2026-08-27T21:11:03.6631232,2974.070399,2964.420502,5948.140797,2,30013199
101172432,2026-08-27T21:11:03.6659377,2974.070399,2968.738098,5948.140797,2,30210513
100456008,2026-08-27T00:07:23.2792107,2972.742397,2900.104744,5945.484793,2,32666365
100745819,2026-08-27T08:39:39.7294576,2972.652144,2958.583039,5945.304288,2,30041802
100939869,2026-08-27T14:19:36.3823602,2972.584204,2961.182353,5945.168408,2,30700011
100939867,2026-08-27T14:19:36.3803749,2972.584204,2966.055474,5945.168408,2,29945111
101208956,2026-08-27T22:15:10.0878906,2971.678343,2971.050759,5943.356685,2,29990752
101012945,2026-08-27T16:27:37.8740593,2971.378450,2959.403741,5942.756900,2,30741931
101126961,2026-08-27T19:50:33.0678483,2970.547774,2963.907056,5941.095549,2,29792688
101126949,2026-08-27T19:50:33.0509750,2970.547774,2959.029988,5941.095549,2,30765332
101240786,2026-08-27T23:11:08.7412882,2970.303830,2965.089932,5940.607659,2,30338164
100542701,2026-08-27T02:43:06.4742643,2966.118073,2894.979821,5932.236147,2,32184095
100535865,2026-08-27T02:31:09.2920643,2947.630281,2909.918406,5895.260562,2,31524867
100538051,2026-08-27T02:35:09.7692943,2947.034257,2905.407940,5894.068514,2,31869392
100670558,2026-08-27T06:27:07.6589743,2943.732113,2901.886642,5887.464226,2,30865783
100670554,2026-08-27T06:27:07.6541209,2942.173206,2922.330728,5884.346412,2,31059073
100544993,2026-08-27T02:47:08.4939356,2941.389589,2891.052728,5882.779177,2,31545497
100574699,2026-08-27T03:39:07.4549925,2939.649702,2921.336600,5879.299405,2,31275037
100631727,2026-08-27T05:19:08.6670903,2939.341083,2920.649638,5878.682166,2,30687551
100508451,2026-08-27T01:43:08.1391152,2938.810493,2895.713860,5877.620985,2,31924506
100499286,2026-08-27T01:27:21.9449263,2935.657934,2892.694140,5871.315869,2,32210130
101240783,2026-08-27T23:11:08.7403725,2932.111814,2895.667902,5864.223627,2,29458735
100503888,2026-08-27T01:35:06.4426450,2930.979632,2901.920532,5861.959264,2,30811629
100490315,2026-08-27T01:07:24.9973267,2927.954256,2899.578500,5855.908513,2,29678462
101183866,2026-08-27T21:31:15.5650841,2924.354007,2881.025856,5848.708014,2,31249313
101012943,2026-08-27T16:27:37.8729019,2918.417349,2874.194566,5836.834698,2,31372389
100736599,2026-08-27T08:23:35.6697376,2913.936810,2865.119510,5827.873621,2,30556060
100716160,2026-08-27T07:47:36.2927541,2913.852124,2897.781183,5827.704248,2,30339248
100768611,2026-08-27T09:19:36.3335820,2913.852124,2893.804627,5827.704248,2,30084213
100506165,2026-08-27T01:39:06.4790101,2902.144984,2895.155088,5804.289969,2,30537063
100704613,2026-08-27T07:27:38.1865077,2889.719608,2853.621610,5779.439215,2,30218322
100563360,2026-08-27T03:19:08.0714466,2889.282781,2862.942719,5778.565562,2,31384040
101206716,2026-08-27T22:11:04.1984733,2889.133349,2873.439161,5778.266698,2,31034620
100560976,2026-08-27T03:15:08.5361706,2887.453119,2866.721011,5774.906239,2,29985324
100515300,2026-08-27T01:55:08.8388673,2886.611089,2857.259178,5773.222178,2,29921934
100885001,2026-08-27T12:43:46.2511813,2885.909779,2882.034256,5771.819558,2,30520082
101085865,2026-08-27T18:35:41.3535136,2885.145033,2881.332056,5770.290066,2,30599018
100524424,2026-08-27T02:11:12.2441160,2884.932816,2846.592248,5769.865633,2,30091209
101113242,2026-08-27T19:26:31.7585911,2884.847346,2876.377298,5769.694693,2,31082337
101140649,2026-08-27T20:14:45.6316097,2884.603857,2871.679538,5769.207714,2,30980060
100522140,2026-08-27T02:07:08.8510045,2883.965159,2850.011853,5767.930318,2,30532306
100823397,2026-08-27T10:55:38.2551181,2883.680257,2866.537559,5767.360515,2,31253149
101056233,2026-08-27T17:43:37.5433527,2883.236872,2879.907869,5766.473743,2,31253844
100606644,2026-08-27T04:35:07.9789800,2883.163119,2841.485601,5766.326238,2,29984967
101268127,2026-08-27T23:59:10.6859454,2883.057741,2866.362484,5766.115481,2,31240870
100519855,2026-08-27T02:03:11.6413983,2882.893185,2853.564216,5765.786370,2,30154428
100510734,2026-08-27T01:47:06.5788918,2881.976158,2860.955165,5763.952316,2,29710552
100526704,2026-08-27T02:15:11.4874359,2881.814126,2849.281573,5763.628252,2,31259589
100528988,2026-08-27T02:19:20.8805371,2881.305700,2843.168040,5762.611400,2,30085965
100789142,2026-08-27T09:55:38.4411921,2881.209730,2825.606393,5762.419459,2,30218747
101067684,2026-08-27T18:03:39.7509269,2881.165020,2877.889233,5762.330041,2,30919065
100533569,2026-08-27T02:27:15.5288597,2879.652932,2844.623060,5759.305863,2,31515526
100969498,2026-08-27T15:11:38.1179971,2879.568363,2879.074573,5759.136726,2,31019491
100880429,2026-08-27T12:35:40.0393322,2879.385422,2874.946193,5758.770843,2,30076634
100513017,2026-08-27T01:51:07.7789445,2878.835119,2848.139326,5757.670239,2,30332814
100540423,2026-08-27T02:39:09.8722075,2877.954696,2857.663369,5755.909392,2,31310533
100889592,2026-08-27T12:51:39.2813194,2877.624315,2875.433775,5755.248630,2,30266386
101037984,2026-08-27T17:11:40.4480777,2876.647478,2868.853006,5753.294955,2,31553358
101218086,2026-08-27T22:31:03.3691329,2876.246957,2876.117922,5752.493914,2,29856723
101247705,2026-08-27T23:23:10.1688371,2876.246957,2871.880240,5752.493914,2,31341185
101022026,2026-08-27T16:43:36.4646417,2875.417932,2869.627550,5750.835863,2,29768056
100517571,2026-08-27T01:59:09.6357446,2874.799284,2843.449924,5749.598567,2,30632273
101186128,2026-08-27T21:35:21.6489643,2874.559727,2871.468058,5749.119454,2,29751361
100558681,2026-08-27T03:11:08.5177514,2873.551359,2832.796804,5747.102718,2,30179420
100670400,2026-08-27T06:27:07.4407907,2873.015218,2819.716553,5746.030436,2,30351653
100551840,2026-08-27T02:59:16.2402566,2872.195962,2840.993717,5744.391923,2,30059007
101238515,2026-08-27T23:07:04.6866945,2870.066053,2840.998412,5740.132107,2,31148807
100501596,2026-08-27T01:31:08.1849654,2868.952421,2837.660789,5737.904842,2,31337354
100636285,2026-08-27T05:27:07.4721080,2868.841257,2841.977280,5737.682514,2,30230762
100549558,2026-08-27T02:55:09.2754749,2867.562328,2836.137020,5735.124656,2,29233911
100490171,2026-08-27T01:07:24.7810658,2864.210859,2851.794669,5728.421718,2,29359920
100492450,2026-08-27T01:11:18.9218313,2863.590821,2841.302941,5727.181642,2,30994485
100846117,2026-08-27T11:35:41.3969517,2863.064319,2786.937338,5726.128638,2,30369990
100458371,2026-08-27T00:11:20.4918608,2860.895604,2851.873770,5721.791208,2,30436874
101247703,2026-08-27T23:23:10.1674402,2860.806043,2846.161037,5721.612086,2,32336709
100556401,2026-08-27T03:07:08.3424194,2858.240725,2806.035026,5716.481449,2,29923671
100467576,2026-08-27T00:27:23.6239948,2857.378568,2811.465753,5714.757135,2,31002300
100563215,2026-08-27T03:19:07.8471036,2857.044112,2802.610128,5714.088224,2,30391792
100862106,2026-08-27T12:03:36.8386016,2856.271729,2841.835413,5712.543457,2,31232265
100649949,2026-08-27T05:51:07.8778112,2855.820004,2846.933769,5711.640007,2,31211750
100483321,2026-08-27T00:55:18.0986494,2855.483579,2846.052016,5710.967158,2,30528122
100549633,2026-08-27T02:55:09.4297076,2855.281494,2812.140770,5710.562988,2,29290954
100531275,2026-08-27T02:23:14.2295787,2855.125684,2800.548588,5710.251368,2,31897290
101170106,2026-08-27T21:07:20.7415499,2854.465902,2808.222434,5708.931805,2,30971938
100494729,2026-08-27T01:15:18.7069294,2854.370072,2815.125792,5708.740145,2,29701726
100663441,2026-08-27T06:15:06.7588536,2853.461835,2783.632437,5706.923670,2,30082477
100554112,2026-08-27T03:03:07.0264378,2852.257864,2797.605039,5704.515729,2,30246952
100485613,2026-08-27T00:59:19.1788523,2851.544477,2845.231367,5703.088953,2,31252447
100846155,2026-08-27T11:35:41.4448982,2851.236032,2807.901523,5702.472065,2,30528952
100686312,2026-08-27T06:55:37.6534642,2851.165097,2836.516270,5702.330194,2,30307484
100709182,2026-08-27T07:35:36.3620406,2851.012104,2838.569080,5702.024208,2,30591867
101145131,2026-08-27T20:22:36.9529294,2850.239149,2824.470348,5700.478299,2,31746522
100734271,2026-08-27T08:19:36.7374238,2848.626706,2828.519838,5697.253412,2,30031131
100944390,2026-08-27T14:27:38.0247869,2844.421453,2805.139956,5688.842907,2,29477631
100595222,2026-08-27T04:15:10.1247823,2842.536097,2793.127063,5685.072193,2,29854578
100768601,2026-08-27T09:19:36.3265788,2842.393243,2788.034060,5684.786487,2,31950368
101006041,2026-08-27T16:15:40.0728513,2842.018084,2801.613997,5684.036169,2,30824444
100465280,2026-08-27T00:23:16.8443457,2841.962341,2827.880268,5683.924682,2,30345030
100725192,2026-08-27T08:03:35.5638630,2841.504820,2832.497746,5683.009641,2,29940459
101120141,2026-08-27T19:38:31.5404298,2840.617277,2800.003912,5681.234554,2,29917161
101024367,2026-08-27T16:47:38.4909747,2840.339450,2807.446099,5680.678901,2,29992378
100716057,2026-08-27T07:47:36.1520821,2839.885062,2836.841514,5679.770124,2,30358261
100882715,2026-08-27T12:39:40.8787625,2839.299371,2802.944816,5678.598742,2,30624930
100930729,2026-08-27T14:03:36.9301047,2838.707025,2804.961596,5677.414049,2,31582079
100711471,2026-08-27T07:39:36.1673259,2838.555155,2832.084334,5677.110311,2,29806113
100497015,2026-08-27T01:19:18.6234554,2838.421816,2777.111751,5676.843633,2,31068995
101160964,2026-08-27T20:51:06.3095065,2838.010670,2806.801124,5676.021339,2,32649048
100697744,2026-08-27T07:15:39.7469700,2837.994390,2812.719737,5675.988781,2,31664773
101163249,2026-08-27T20:55:10.0806087,2837.617784,2802.308968,5675.235567,2,32533675
100791441,2026-08-27T09:59:36.7184922,2836.817000,2797.353051,5673.634000,2,30345289
100732049,2026-08-27T08:15:37.1625062,2836.309722,2808.600323,5672.619444,2,30535443
100784551,2026-08-27T09:47:39.3297614,2836.060782,2801.513475,5672.121563,2,30789257
100759493,2026-08-27T09:03:43.4317770,2836.027726,2804.970487,5672.055451,2,30717332
100691083,2026-08-27T07:03:36.1264079,2835.779915,2812.337752,5671.559830,2,31216919
100690885,2026-08-27T07:03:35.8320504,2835.660456,2792.818630,5671.320911,2,30523944
100668111,2026-08-27T06:23:05.1859656,2834.918208,2823.855395,5669.836417,2,31030278
100830258,2026-08-27T11:07:43.5195103,2834.547452,2789.315572,5669.094903,2,30416186
100688599,2026-08-27T06:59:37.9320837,2834.279032,2796.177191,5668.558065,2,29346131
100611221,2026-08-27T04:43:06.1441895,2834.111122,2822.484861,5668.222244,2,30724300
101149574,2026-08-27T20:31:03.4561745,2833.507312,2801.695909,5667.014623,2,32575074
101142728,2026-08-27T20:18:34.0860621,2833.432939,2782.578365,5666.865877,2,32498036
100866696,2026-08-27T12:11:37.7804571,2832.880905,2811.392407,5665.761809,2,30463225
