episode_id,create_time,avg_score,min_score,sum_score,agent_count,size_bytes
92445172,2026-08-12T21:58:09.6234505,3190.594272,3169.929924,6381.188544,2,31115153
92459908,2026-08-12T23:03:45.1385002,3189.197372,3156.375366,6378.394744,2,31004870
92441493,2026-08-12T21:42:10.2451027,3188.486777,3160.332890,6376.973554,2,29210726
92452538,2026-08-12T22:31:42.5282863,3187.474567,3159.951047,6374.949134,2,31065907
92472865,2026-08-12T23:59:43.8208309,3184.801650,3140.995496,6369.603299,2,29343629
92466371,2026-08-12T23:31:42.8224627,3184.723028,3144.085968,6369.446057,2,30382451
92432932,2026-08-12T21:06:10.0648191,3183.694722,3154.468574,6367.389445,2,31121308
92193100,2026-08-12T03:55:42.1401107,3182.298456,3147.815240,6364.596913,2,31989893
92459904,2026-08-12T23:03:45.1388516,3181.328406,3144.213115,6362.656813,2,29609532
92428461,2026-08-12T20:46:09.2997449,3180.965456,3152.700152,6361.930913,2,31019455
92349280,2026-08-12T15:03:44.4097259,3178.462966,3165.739368,6356.925933,2,29965515
92402407,2026-08-12T18:54:12.7278988,3177.717472,3153.213973,6355.434943,2,31048091
92184660,2026-08-12T03:19:42.6346247,3177.496146,3132.312013,6354.992292,2,30989246
92333367,2026-08-12T13:55:42.4833106,3177.031192,3169.954807,6354.062385,2,29068826
92201523,2026-08-12T04:31:42.1933467,3176.826677,3142.754642,6353.653353,2,31165565
92367084,2026-08-12T16:22:07.5232978,3176.156464,3157.117303,6352.312928,2,30564376
92218508,2026-08-12T05:43:49.0880480,3175.273185,3151.849751,6350.546369,2,31075885
92233517,2026-08-12T06:47:50.6965237,3174.627820,3166.455039,6349.255640,2,31704353
92165992,2026-08-12T01:59:18.9912756,3172.551866,3121.692947,6345.103732,2,30945173
92226933,2026-08-12T06:19:49.6955881,3169.132577,3145.075465,6338.265154,2,29869859
92255956,2026-08-12T08:23:49.7772861,3169.030216,3166.443048,6338.060431,2,30994961
92167021,2026-08-12T02:03:19.3206816,3168.840080,3111.406088,6337.680160,2,31771086
92150171,2026-08-12T00:51:20.0448370,3168.319917,3119.049919,6336.639834,2,31814126
92175371,2026-08-12T02:39:18.7004105,3166.136451,3103.281328,6332.272902,2,32093481
92316572,2026-08-12T12:43:41.3866458,3165.246965,3156.135148,6330.493931,2,30258736
92231613,2026-08-12T06:39:54.7348720,3165.000366,3142.268935,6330.000732,2,32009377
92281117,2026-08-12T10:11:52.5448121,3163.531222,3160.840434,6327.062444,2,30958168
92417234,2026-08-12T19:58:14.8125724,3163.271458,3121.028478,6326.542917,2,31849210
92141680,2026-08-12T00:15:19.5285952,3163.249390,3111.999407,6326.498780,2,30997096
92431095,2026-08-12T20:58:10.2283119,3162.775577,3154.589236,6325.551154,2,29571206
