episode_id,create_time,avg_score,min_score,sum_score,agent_count,size_bytes
91526658,2026-08-10T03:40:11.7877974,3217.352596,3201.278800,6434.705192,2,31238901
91537598,2026-08-10T04:28:11.4954131,3217.352596,3206.311994,6434.705192,2,31337013
91516541,2026-08-10T02:56:16.4782793,3215.393587,3192.146473,6430.787174,2,31214080
91566965,2026-08-10T06:36:13.2326400,3214.692122,3212.283566,6429.384244,2,31206448
91555945,2026-08-10T05:48:11.4806554,3214.692122,3212.538082,6429.384244,2,30764550
91490951,2026-08-10T01:04:11.7141071,3213.721458,3180.506529,6427.442916,2,29675718
91507410,2026-08-10T02:16:11.4059087,3213.283032,3182.448417,6426.566064,2,30817980
91484527,2026-08-10T00:36:11.6298276,3195.402023,3147.431337,6390.804046,2,29579171
91499184,2026-08-10T01:40:12.6250692,3195.294930,3140.711871,6390.589861,2,29832184
91682548,2026-08-10T14:58:41.5963408,3195.107107,3162.357374,6390.214214,2,31967386
91569740,2026-08-10T06:48:12.0874366,3192.654430,3173.533419,6385.308861,2,32144492
91537595,2026-08-10T04:28:11.4925527,3192.273980,3183.199149,6384.547959,2,31894298
91600096,2026-08-10T09:00:12.2325981,3191.397093,3163.888272,6382.794185,2,32207579
91782466,2026-08-10T22:26:19.4544581,3186.930428,3164.013473,6373.860855,2,31787524
91732581,2026-08-10T18:43:20.2724676,3184.761029,3160.395793,6369.522058,2,31945640
91635144,2026-08-10T11:32:15.9198318,3183.464554,3142.001574,6366.929109,2,32202447
91776908,2026-08-10T22:02:20.8914270,3182.098306,3158.233967,6364.196612,2,31867517
91744646,2026-08-10T19:40:29.7551000,3181.702332,3159.709062,6363.404664,2,31959692
91667592,2026-08-10T13:54:41.7583816,3180.657553,3127.625509,6361.315106,2,31987156
91797217,2026-08-10T23:33:37.2221896,3179.321427,3153.392177,6358.642854,2,32169759
91566966,2026-08-10T06:36:13.2352539,3179.201463,3142.408777,6358.402925,2,31959036
91770505,2026-08-10T21:34:21.0562089,3178.780211,3158.533516,6357.560422,2,31951088
91478168,2026-08-10T00:08:12.2407380,3177.912407,3166.652027,6355.824813,2,30685495
91763132,2026-08-10T21:02:21.3518862,3176.818082,3158.579407,6353.636164,2,32168390
91646245,2026-08-10T12:20:12.5169569,3176.314489,3124.677726,6352.628977,2,31917324
91582636,2026-08-10T07:44:13.6188361,3176.208843,3137.251699,6352.417686,2,31581630
91787883,2026-08-10T22:50:27.9599551,3175.861124,3144.351257,6351.722249,2,32160350
