episode_id,create_time,avg_score,min_score,sum_score,agent_count,size_bytes
90730914,2026-08-07T14:20:00.3195203,3132.625560,3119.027963,6265.251120,2,31929389
90775503,2026-08-07T18:01:51.4686673,3130.199271,3123.460767,6260.398542,2,31917893
90689237,2026-08-07T10:51:59.6050522,3126.487683,3116.514066,6252.975366,2,31930665
90848410,2026-08-07T23:59:39.6991336,3121.354315,3106.624584,6242.708630,2,31791664
90845121,2026-08-07T23:43:40.0764713,3120.742097,3118.357856,6241.484194,2,29473632
90773795,2026-08-07T17:51:59.8268537,3117.422688,3091.845202,6234.845377,2,31828370
90847591,2026-08-07T23:55:39.9113277,3117.378488,3103.057536,6234.756976,2,31996147
90843576,2026-08-07T23:35:39.9141777,3114.706277,3110.851811,6229.412553,2,30770143
90843480,2026-08-07T23:35:39.7754379,3113.936200,3108.386468,6227.872401,2,31977687
90625760,2026-08-07T05:31:55.2531110,3113.790559,3102.135719,6227.581118,2,32046959
90845936,2026-08-07T23:47:40.3128920,3113.562605,3103.960509,6227.125210,2,31987972
90751101,2026-08-07T15:59:59.8328117,3112.563655,3100.511160,6225.127310,2,30853259
90630506,2026-08-07T05:55:57.6437832,3112.401610,3106.010823,6224.803219,2,32076145
90838584,2026-08-07T23:11:16.5927152,3112.088360,3110.129767,6224.176720,2,30293646
90832868,2026-08-07T22:43:13.5951901,3111.909749,3105.058112,6223.819499,2,30657286
90824716,2026-08-07T22:03:14.2092191,3111.606669,3109.891924,6223.213337,2,32023722
90699617,2026-08-07T11:44:02.2188348,3109.918731,3105.303520,6219.837462,2,32033251
90635995,2026-08-07T06:24:02.7498568,3109.871373,3103.373952,6219.742745,2,30392010
90705214,2026-08-07T12:11:59.3164895,3109.140714,3100.258633,6218.281428,2,30697289
90697169,2026-08-07T11:31:59.5375053,3109.120912,3107.520726,6218.241823,2,32037804
90829592,2026-08-07T22:27:13.8343391,3107.619719,3103.215606,6215.239438,2,31838312
90621013,2026-08-07T05:07:54.9483485,3107.295978,3103.229729,6214.591957,2,30801456
90836115,2026-08-07T22:59:16.0563332,3106.894455,3098.260204,6213.788910,2,31733941
90748642,2026-08-07T15:47:59.5552869,3106.420793,3092.471945,6212.841586,2,30299359
90620234,2026-08-07T05:04:00.4553440,3106.386612,3095.889816,6212.773223,2,30771136
90631991,2026-08-07T06:04:02.0182390,3106.299388,3100.303468,6212.598776,2,31929478
90828809,2026-08-07T22:23:13.5481839,3106.118653,3097.889057,6212.237306,2,30144151
