episode_id,create_time,avg_score,min_score,sum_score,agent_count,size_bytes
92111568,2026-08-11T22:06:14.1801874,3186.653367,3151.575629,6373.306735,2,31952607
92093738,2026-08-11T20:45:58.8406257,3185.302050,3145.992717,6370.604100,2,31836836
92039238,2026-08-11T16:53:57.1484767,3185.057402,3157.967058,6370.114804,2,31800991
91843967,2026-08-11T02:58:15.7286336,3183.376232,3159.554150,6366.752464,2,31211726
91835539,2026-08-11T02:21:57.4701090,3183.376232,3154.055927,6366.752464,2,31182716
91827101,2026-08-11T01:45:59.0757488,3182.634839,3153.244087,6365.269679,2,32194840
91813091,2026-08-11T00:46:09.7258121,3182.493218,3159.460384,6364.986436,2,31902034
92072267,2026-08-11T19:13:56.6750375,3181.034425,3143.855799,6362.068849,2,31897080
91883048,2026-08-11T05:46:02.4800151,3180.110228,3149.241260,6360.220455,2,31938237
92016690,2026-08-11T15:17:57.8534872,3179.366539,3153.268843,6358.733078,2,31429263
91853249,2026-08-11T03:37:56.8433657,3179.234277,3147.656422,6358.468555,2,32080136
91870919,2026-08-11T04:53:57.7296012,3176.981743,3137.222652,6353.963486,2,32044857
91928819,2026-08-11T09:01:58.0360414,3176.896140,3159.353871,6353.792280,2,30983788
91912007,2026-08-11T07:50:01.2648428,3176.896140,3154.086225,6353.792280,2,31392339
91982000,2026-08-11T12:49:56.6425158,3175.940196,3171.162551,6351.880391,2,32135467
91958646,2026-08-11T11:09:56.5630676,3175.936288,3164.111669,6351.872575,2,31330685
92118981,2026-08-11T22:39:20.2203096,3175.636439,3126.448888,6351.272878,2,31818867
91827150,2026-08-11T01:45:59.1598478,3174.729967,3131.060064,6349.459934,2,31405032
92133999,2026-08-11T23:43:18.7057071,3174.464791,3127.880387,6348.929582,2,31881996
91897911,2026-08-11T06:49:56.3194722,3172.955858,3140.744870,6345.911715,2,31541773
91981065,2026-08-11T12:46:06.9217884,3171.417644,3156.698733,6342.835288,2,31912401
91979184,2026-08-11T12:37:56.3957915,3171.350066,3166.348996,6342.700131,2,31775661
91980121,2026-08-11T12:41:57.0773915,3171.113377,3160.850975,6342.226753,2,31807823
92103160,2026-08-11T21:30:14.3193313,3171.097566,3123.971069,6342.195131,2,30022531
91983906,2026-08-11T12:57:56.7276156,3170.660272,3152.654702,6341.320544,2,31895909
92016692,2026-08-11T15:17:57.8542617,3170.299473,3138.950555,6340.598946,2,31197205
92084418,2026-08-11T20:05:58.9508557,3169.400285,3117.569253,6338.800570,2,31909701
91944666,2026-08-11T10:09:57.3163068,3168.609766,3144.397394,6337.219532,2,31874826
91827142,2026-08-11T01:45:59.1484766,3167.003848,3118.859512,6334.007697,2,32193051
91928820,2026-08-11T09:01:58.0357818,3166.192974,3143.407429,6332.385948,2,31952981
91967984,2026-08-11T11:49:57.1642770,3162.607494,3154.973326,6325.214987,2,31499065
91974498,2026-08-11T12:17:56.6568446,3160.970393,3160.666373,6321.940787,2,31912119
91932556,2026-08-11T09:17:56.6144144,3160.526569,3157.169117,6321.053138,2,31902283
91975454,2026-08-11T12:21:57.7191450,3160.315174,3155.479384,6320.630348,2,31539051
91969777,2026-08-11T11:57:58.7525157,3158.973805,3141.108863,6317.947610,2,31812918
91972612,2026-08-11T12:09:57.4184795,3157.185760,3149.065085,6314.371519,2,31899981
92126501,2026-08-11T23:11:19.3160926,3156.827253,3095.772603,6313.654506,2,31806615
91958643,2026-08-11T11:09:56.5605853,3156.252609,3153.146704,6312.505219,2,31071918
91967881,2026-08-11T11:49:56.9868769,3154.842115,3127.558574,6309.684230,2,31827567
92016699,2026-08-11T15:17:57.8652361,3153.886472,3143.944568,6307.772943,2,31477895
91944662,2026-08-11T10:09:57.2803548,3153.645725,3148.241013,6307.291450,2,30918880
92023176,2026-08-11T15:45:57.3215591,3153.409876,3098.425021,6306.819753,2,31652057
92057112,2026-08-11T18:09:56.1682488,3152.558686,3151.821210,6305.117373,2,32026030
91978251,2026-08-11T12:33:56.6222555,3152.401820,3133.788462,6304.803639,2,31839641
91977320,2026-08-11T12:29:56.8722035,3151.969349,3137.815043,6303.938698,2,31504448
91976389,2026-08-11T12:26:00.6218210,3151.470433,3141.987409,6302.940867,2,31404748
92072270,2026-08-11T19:13:56.6793560,3150.923902,3147.299509,6301.847805,2,31853070
91973553,2026-08-11T12:13:56.4642827,3150.729644,3146.315021,6301.459288,2,31439910
92085395,2026-08-11T20:09:56.4639779,3149.821597,3145.809256,6299.643193,2,32155448
91998905,2026-08-11T14:01:56.2301633,3149.812499,3142.571857,6299.624998,2,31893250
91897913,2026-08-11T06:49:56.3214037,3149.567067,3144.760463,6299.134134,2,31094376
91819641,2026-08-11T01:13:57.1805340,3149.249941,3090.155630,6298.499881,2,32176040
91843968,2026-08-11T02:58:15.7274707,3148.881920,3147.742804,6297.763840,2,31298987
91843956,2026-08-11T02:58:15.7249117,3148.881920,3143.058003,6297.763840,2,30675441
91835488,2026-08-11T02:21:57.4168626,3148.473548,3148.352594,6296.947096,2,30578491
92057106,2026-08-11T18:09:56.1643977,3148.260839,3081.752336,6296.521677,2,32007031
92093739,2026-08-11T20:45:58.8406346,3146.958403,3143.400770,6293.916806,2,31918895
91870920,2026-08-11T04:53:57.7306814,3146.420920,3144.750113,6292.841841,2,31843566
91819695,2026-08-11T01:13:57.2771750,3146.373094,3134.311749,6292.746188,2,32102308
91982058,2026-08-11T12:49:56.7967934,3145.833883,3141.490808,6291.667767,2,31102221
92033537,2026-08-11T16:29:56.6324154,3145.811653,3139.514293,6291.623307,2,31712361
91915763,2026-08-11T08:06:03.7254126,3145.631408,3129.563550,6291.262817,2,31216547
91823439,2026-08-11T01:29:57.5365698,3145.598449,3137.684492,6291.196897,2,30725398
91819640,2026-08-11T01:13:57.1790678,3145.537331,3127.570514,6291.074663,2,31956253
91990473,2026-08-11T13:26:01.5681356,3145.366071,3098.683118,6290.732141,2,31531606
91883053,2026-08-11T05:46:02.4817040,3145.081182,3140.269490,6290.162364,2,31761009
91883052,2026-08-11T05:46:02.4813283,3144.445936,3143.479621,6288.891872,2,30915343
91861609,2026-08-11T04:13:59.7678042,3144.406879,3075.439631,6288.813757,2,31884320
91860677,2026-08-11T04:09:56.7204861,3142.556022,3137.302748,6285.112044,2,31892135
92075118,2026-08-11T19:26:00.3495194,3139.617921,3120.587519,6279.235841,2,31864452
92012952,2026-08-11T15:01:57.6225602,3139.609671,3081.279081,6279.219343,2,31701810
91982961,2026-08-11T12:53:56.9235020,3139.293843,3094.318402,6278.587686,2,31889843
92040129,2026-08-11T16:57:56.5210450,3138.267994,3129.385673,6276.535987,2,31846062
92106837,2026-08-11T21:46:14.5332412,3136.703124,3135.007328,6273.406248,2,31853669
92043019,2026-08-11T17:09:56.1427018,3136.469463,3130.186781,6272.938927,2,31857460
91999816,2026-08-11T14:05:59.5651194,3134.975735,3074.960734,6269.951470,2,31059400
91983948,2026-08-11T12:57:56.7756027,3133.614523,3101.861822,6267.229045,2,31899552
91971717,2026-08-11T12:05:58.3401573,3133.379456,3095.932576,6266.758913,2,31921340
91998912,2026-08-11T14:01:56.2402522,3132.025171,3095.227952,6264.050341,2,32039008
92029691,2026-08-11T16:13:56.3847229,3131.965206,3105.697807,6263.930412,2,31962132
91844897,2026-08-11T03:01:57.2575490,3131.947799,3117.036925,6263.895598,2,31945091
92084421,2026-08-11T20:05:58.9527526,3130.712526,3113.500964,6261.425052,2,31883805
92097432,2026-08-11T21:06:14.4255486,3129.821194,3114.320034,6259.642387,2,29835151
92126500,2026-08-11T23:11:19.3146445,3129.694160,3128.340640,6259.388319,2,31294746
91848520,2026-08-11T03:17:57.0764528,3129.494529,3117.209550,6258.989058,2,31057892
91958645,2026-08-11T11:09:56.5616626,3128.954529,3109.515509,6257.909059,2,31547838
91813184,2026-08-11T00:46:09.8725570,3128.816563,3126.018847,6257.633126,2,31982830
92117974,2026-08-11T22:35:18.4975565,3128.592614,3127.780139,6257.185228,2,30305900
91806656,2026-08-11T00:17:56.7726880,3128.388140,3055.131279,6256.776280,2,31211210
92111549,2026-08-11T22:06:14.1477278,3127.934194,3100.785715,6255.868387,2,31864306
92038244,2026-08-11T16:50:02.7366765,3127.549423,3120.479768,6255.098847,2,31772711
91869967,2026-08-11T04:49:56.3210293,3126.281203,3100.944995,6252.562406,2,29809587
92034439,2026-08-11T16:33:56.0311106,3125.861371,3090.002669,6251.722741,2,31979317
92102077,2026-08-11T21:26:15.8902586,3125.450482,3112.606159,6250.900965,2,31897895
92128389,2026-08-11T23:19:24.4291842,3124.958993,3123.737317,6249.917986,2,31185022
91964106,2026-08-11T11:33:57.7280395,3124.849570,3098.884266,6249.699141,2,31923547
92110633,2026-08-11T22:02:17.1165984,3124.798784,3116.250833,6249.597568,2,31900650
92093672,2026-08-11T20:45:58.7348432,3124.109020,3090.820221,6248.218040,2,31812848
92072269,2026-08-11T19:13:56.6801857,3122.452413,3097.161392,6244.904825,2,31281949
91896116,2026-08-11T06:41:56.5261940,3121.988575,3095.351715,6243.977151,2,30575269
92031629,2026-08-11T16:21:56.2635484,3121.494202,3095.309666,6242.988404,2,31768543
92113320,2026-08-11T22:14:13.2198861,3120.955083,3109.511466,6241.910167,2,30114446
92107762,2026-08-11T21:50:14.7158868,3120.534741,3109.493770,6241.069481,2,31811558
91954815,2026-08-11T10:54:00.2647003,3119.910072,3073.963672,6239.820144,2,31717915
91866168,2026-08-11T04:33:56.3571660,3119.327312,3095.150790,6238.654624,2,30283371
92126499,2026-08-11T23:11:19.3138147,3119.126693,3097.750418,6238.253385,2,32014124
91823433,2026-08-11T01:29:57.5307941,3118.721882,3080.518338,6237.443764,2,31857608
92111454,2026-08-11T22:06:13.9472384,3118.639825,3110.952759,6237.279650,2,31244288
91969868,2026-08-11T11:57:58.9231148,3118.484441,3090.350237,6236.968882,2,31887971
