episode_id,create_time,avg_score,min_score,sum_score,agent_count,size_bytes
89817349,2026-08-03T23:44:11.7389015,2960.127622,2907.716816,5920.255243,2,28435067
89811209,2026-08-03T23:04:11.2248362,2957.152445,2912.555114,5914.304890,2,28468921
89809319,2026-08-03T22:52:09.7701315,2944.559211,2900.620612,5889.118423,2,28554791
89807488,2026-08-03T22:40:09.7817662,2941.577638,2918.554181,5883.155276,2,28548271
89806896,2026-08-03T22:36:10.6945268,2941.126179,2927.535458,5882.252359,2,28417548
89808089,2026-08-03T22:44:15.4896862,2940.112569,2906.876970,5880.225138,2,28562646
89808692,2026-08-03T22:48:09.8370604,2937.084279,2893.118374,5874.168559,2,27908325
89794277,2026-08-03T21:07:33.2468282,2935.987360,2933.359465,5871.974720,2,28422191
89809945,2026-08-03T22:56:09.7371209,2935.683505,2876.583733,5871.367009,2,28308081
89805738,2026-08-03T22:28:10.1442122,2926.775251,2925.976340,5853.550502,2,28354818
89818534,2026-08-03T23:52:09.6009807,2926.367923,2892.057759,5852.735846,2,28318217
89806300,2026-08-03T22:32:09.5819782,2926.220468,2908.829091,5852.440935,2,28416342
89805700,2026-08-03T22:28:10.0796746,2924.571318,2916.781941,5849.142637,2,28399989
89793686,2026-08-03T21:03:33.4722919,2922.255824,2899.979499,5844.511647,2,28540232
89814333,2026-08-03T23:24:11.0960789,2922.061745,2837.736983,5844.123490,2,28299271
89815561,2026-08-03T23:32:09.3257664,2919.400054,2891.595823,5838.800107,2,28565775
89814944,2026-08-03T23:28:09.8799161,2918.618648,2897.983595,5837.237297,2,28517774
89794882,2026-08-03T21:11:32.9559315,2918.451095,2911.734878,5836.902191,2,28568225
89806321,2026-08-03T22:32:09.6343515,2918.217844,2900.006079,5836.435688,2,28527962
89814313,2026-08-03T23:24:11.0719708,2917.737875,2904.940746,5835.475750,2,28548092
89804507,2026-08-03T22:20:09.5215948,2916.884593,2908.064257,5833.769185,2,28513042
89783373,2026-08-03T19:51:35.2544461,2910.516475,2868.695728,5821.032950,2,28543244
89800298,2026-08-03T21:52:09.9625248,2908.255478,2886.898947,5816.510956,2,28444521
89801477,2026-08-03T22:00:10.2258829,2906.745197,2875.303539,5813.490395,2,28511327
89797297,2026-08-03T21:32:10.0571924,2906.053367,2869.232644,5812.106735,2,28553857
89816199,2026-08-03T23:36:10.4318742,2904.058779,2854.527803,5808.117559,2,28547855
89793681,2026-08-03T21:03:33.4680414,2897.702338,2869.950183,5795.404675,2,28572973
89800260,2026-08-03T21:52:09.8757659,2897.081558,2873.422288,5794.163115,2,28537078
89793675,2026-08-03T21:03:33.4589246,2896.682681,2879.227906,5793.365363,2,28427967
89802083,2026-08-03T22:04:11.6474309,2896.649734,2864.456572,5793.299467,2,28506512
89802691,2026-08-03T22:08:10.1415746,2895.467183,2854.794873,5790.934365,2,28553609
89805100,2026-08-03T22:24:15.5009062,2895.015380,2870.340521,5790.030760,2,28513721
89795488,2026-08-03T21:15:31.9225179,2894.010808,2853.967380,5788.021615,2,28421718
89813074,2026-08-03T23:16:11.0170614,2892.328971,2869.080234,5784.657943,2,28364342
89811206,2026-08-03T23:04:11.2179376,2889.498284,2870.852307,5778.996568,2,28535701
89778626,2026-08-03T19:19:35.8156014,2883.111607,2823.003302,5766.223214,2,28529987
89787522,2026-08-03T20:21:17.2331049,2879.426408,2867.592389,5758.852816,2,28324377
89789338,2026-08-03T20:35:45.3494196,2879.186828,2868.669307,5758.373655,2,28413047
89789342,2026-08-03T20:35:45.3504942,2877.876775,2797.331868,5755.753550,2,28403241
89788121,2026-08-03T20:25:17.0401439,2877.828294,2877.433045,5755.656587,2,28378669
89792444,2026-08-03T20:55:32.8438748,2875.462163,2860.445160,5750.924326,2,28550195
89811190,2026-08-03T23:04:11.1970458,2875.334293,2862.111234,5750.668586,2,28448628
89785108,2026-08-03T20:05:32.5934225,2872.955816,2867.099782,5745.911632,2,28451465
89817939,2026-08-03T23:48:09.5012078,2869.729194,2841.651504,5739.458388,2,28547014
89777454,2026-08-03T19:11:35.2833656,2869.606189,2811.326940,5739.212378,2,20938493
89811824,2026-08-03T23:08:09.3049924,2869.437312,2840.617511,5738.874625,2,28367220
89800870,2026-08-03T21:56:09.7058755,2868.055873,2849.380779,5736.111746,2,28541168
89803901,2026-08-03T22:16:09.9152731,2867.915110,2854.730171,5735.830221,2,28539423
89802100,2026-08-03T22:04:11.6686866,2867.835806,2817.631773,5735.671611,2,28544146
89785722,2026-08-03T20:09:18.2691218,2867.058224,2857.232358,5734.116448,2,28525901
89780983,2026-08-03T19:35:39.8466551,2866.023866,2854.976171,5732.047733,2,28440060
89807520,2026-08-03T22:40:09.8338269,2863.702410,2847.922169,5727.404819,2,28527951
89808681,2026-08-03T22:48:09.8242426,2863.326372,2844.444387,5726.652743,2,28534184
89776880,2026-08-03T19:07:35.8241947,2861.836931,2804.556008,5723.673861,2,28549062
89808087,2026-08-03T22:44:15.4395189,2860.117923,2806.293569,5720.235847,2,28401469
89778037,2026-08-03T19:15:40.0494706,2859.294557,2783.481921,5718.589113,2,28543091
89812462,2026-08-03T23:12:10.0347748,2857.658733,2809.177679,5715.317465,2,28339818
89816171,2026-08-03T23:36:10.3652836,2856.965425,2853.769487,5713.930850,2,28537532
89793067,2026-08-03T20:59:36.0689391,2856.512471,2811.782839,5713.024942,2,28566787
89803935,2026-08-03T22:16:09.9579406,2851.174664,2810.054322,5702.349327,2,28310076
89805110,2026-08-03T22:24:15.5135026,2850.828038,2822.469622,5701.656077,2,28554134
