episode_id,create_time,avg_score,min_score,sum_score,agent_count,size_bytes
89227514,2026-07-31T23:50:26.6622523,1427.008312,1408.604845,2854.016624,2,26642130
89224487,2026-07-31T23:26:26.1829347,1417.917539,1399.463277,2835.835078,2,26426020
89197802,2026-07-31T19:50:59.5076434,1416.965408,1388.260168,2833.930816,2,25213171
89217946,2026-07-31T22:34:24.8476142,1406.848715,1400.972268,2813.697429,2,26393887
89218444,2026-07-31T22:38:23.8405553,1405.014457,1400.596108,2810.028914,2,26569783
89202908,2026-07-31T20:30:56.3571757,1404.801677,1369.776394,2809.603354,2,24403022
89217437,2026-07-31T22:30:25.5715665,1403.540781,1400.173073,2807.081562,2,26246682
89184408,2026-07-31T18:05:03.1732983,1399.156185,1395.502804,2798.312370,2,25495347
89186445,2026-07-31T18:21:02.5477196,1399.134863,1384.624913,2798.269725,2,25965708
89194157,2026-07-31T19:22:58.2341604,1398.667889,1360.067012,2797.335778,2,24501379
89200870,2026-07-31T20:14:56.9511952,1393.316159,1354.215145,2786.632319,2,27747831
89189003,2026-07-31T18:43:19.3482782,1390.371234,1351.472764,2780.742467,2,24663274
89177767,2026-07-31T17:13:02.3090842,1389.585273,1366.377105,2779.170547,2,25250543
89179298,2026-07-31T17:25:04.5923944,1389.546287,1381.015824,2779.092575,2,25056386
89220470,2026-07-31T22:54:24.2526307,1389.515767,1360.331193,2779.031534,2,25871199
89221987,2026-07-31T23:06:24.5995823,1389.442680,1351.881329,2778.885359,2,25482047
89215938,2026-07-31T22:18:32.6736883,1389.113657,1362.242266,2778.227313,2,26415126
89212931,2026-07-31T21:54:20.4645313,1384.342274,1365.870731,2768.684547,2,21348239
89175728,2026-07-31T16:57:02.4402145,1383.834973,1367.025416,2767.669945,2,25552073
89207921,2026-07-31T21:14:15.0193631,1382.703345,1338.373176,2765.406689,2,26754565
89227002,2026-07-31T23:46:24.5974287,1379.025235,1342.272044,2758.050470,2,25286829
89216943,2026-07-31T22:26:27.5009819,1371.900678,1357.730351,2743.801356,2,25852018
