episode_id,create_time,avg_score,min_score,sum_score,agent_count,size_bytes
95703024,2026-08-21T04:23:48.8721301,3135.450580,3093.525172,6270.901161,2,31073102
95703028,2026-08-21T04:23:48.8772043,3135.450580,3099.480486,6270.901161,2,31145313
95769180,2026-08-21T06:19:48.8953852,3135.374740,3104.789752,6270.749480,2,29653059
95673336,2026-08-21T03:31:50.3778755,3134.047187,3096.827915,6268.094373,2,30873498
95734944,2026-08-21T05:19:50.3820552,3133.866072,3108.434147,6267.732144,2,29713489
95942616,2026-08-21T11:23:52.8824726,3133.063116,3094.394233,6266.126232,2,30804975
96047607,2026-08-21T14:28:22.8640270,3132.388270,3105.499552,6264.776540,2,31200826
95645910,2026-08-21T02:43:49.7855338,3132.358109,3096.892250,6264.716218,2,31130113
95839896,2026-08-21T08:23:53.9047081,3128.412090,3093.921916,6256.824181,2,30348077
95620894,2026-08-21T01:59:49.7805287,3125.012140,3076.264252,6250.024280,2,31339532
95598098,2026-08-21T01:19:50.8663314,3122.862883,3075.071124,6245.725765,2,30062038
95572922,2026-08-21T00:35:49.5885384,3115.064360,3062.606746,6230.128720,2,30685965
95703029,2026-08-21T04:23:48.8782161,3114.556407,3055.039569,6229.112814,2,30390177
95734945,2026-08-21T05:19:50.3828819,3113.230122,3061.604277,6226.460243,2,30324593
95769181,2026-08-21T06:19:48.8968735,3110.451137,3058.586942,6220.902274,2,30436100
95885546,2026-08-21T09:43:51.6969367,3110.408075,3054.995195,6220.816151,2,30608590
95803411,2026-08-21T07:19:50.8546390,3107.307258,3055.237110,6214.614516,2,30875022
95997387,2026-08-21T12:59:55.9518248,3106.298372,3047.707500,6212.596745,2,30897684
96152572,2026-08-21T17:32:29.1972058,3099.176037,3043.550485,6198.352075,2,31101230
96355382,2026-08-21T23:40:01.9620586,3098.230660,3043.856774,6196.461320,2,30309577
95885539,2026-08-21T09:43:51.6895316,3097.554186,3026.775507,6195.108372,2,32164642
96198246,2026-08-21T18:58:35.9750914,3096.444026,3044.657537,6192.888052,2,30681353
96241546,2026-08-21T20:18:29.5268477,3093.911770,3036.723044,6187.823540,2,30813879
96275736,2026-08-21T21:20:21.4759520,3091.499148,3029.166430,6182.998296,2,30794205
